"","business_id","Indian","Juice Bars & Smoothies","Noodles","Salad","Seafood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes.RestaurantsPriceRange2","attributes.WheelchairAccessible","attributes.RestaurantsGoodForGroups","attributes.OutdoorSeating","attributes.GoodForKids","African","American","Arabian","Asian","Bar","Breakfast","British","Central_America","Coffee_Shop","Dessert","Dietary_Restriction","European","Lunch","Mediterranean","Pacific","Pub","Russian","South_American","name","Parking"
"2745","SMXmELJ8jFBPDq3VWRlLeQ",0,0,0,0,0,"2740 W Bell Rd","Phoenix","AZ","85053",33.6403913832,-112.119057924,3.5,104,1,2,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JC Sushi and Chinese",TRUE
"2746","Sn4P9faQE6wZvK-WI4fRHg",0,0,0,0,0,"2501 W Happy Valley Rd","Phoenix","AZ","85085",33.7124926264,-112.113886378,2.5,93,0,2,TRUE,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TGI Friday's",TRUE
"2747","sNHseqXVsFUcrn7o9mCUcg",0,0,0,0,0,"5225 W Indian School Rd","Phoenix","AZ","85031",33.4947832,-112.1716493,3,5,1,1,NA,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wendy's",FALSE
"2748","SO6Do3X3hVFXkNAIl5izzg",0,0,0,0,0,"4140-4204 E Sky Harbor Blvd","Phoenix","AZ","85034",33.4360430298,-111.992662574,4,4,1,1,NA,FALSE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"La Madeleine PHX: Term 4 B19",NA
"2749","spnbqpkQsY79i5dL5qiRUg",0,0,0,0,0,"1582 E Bethany Home Rd","Phoenix","AZ","85014",33.5237363,-112.048103,4,102,0,2,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Richardson's Cuisine of New Mexico",TRUE
"2750","sPzLsm3l1eUPMzz3ZJJu_w",0,0,0,0,0,"7000 E Mayo Blvd, Ste 26","Phoenix","AZ","85054",33.6556844,-111.9300279,3.5,82,0,2,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Athena Greek Cuisine",TRUE
"2751","sR9hPrIaG-J-GLcl4yaiLw",0,0,0,0,0,"130 N Central Ave","Phoenix","AZ","85004",33.4499524,-112.0740511,4,222,1,2,TRUE,TRUE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Valley Bar",TRUE
"2752","sS-DChs2ycYTjENBd1SIqQ",0,0,0,0,0,"","Phoenix","AZ","85013",33.5008268375,-112.074195674,5,4,1,1,FALSE,TRUE,NA,TRUE,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,"Bear And The Honey Specialty Bakery",FALSE
"2753","sS__otwzn0INyR_5Dimfdg",0,0,0,0,0,"1715 W McDowell Rd","Phoenix","AZ","85007",33.4655783426,-112.09633512,4.5,92,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Asadero Toro",TRUE
"2754","SSFI9syOoz84W9UnptYEPg",0,0,0,0,0,"4708 S 48th St","Phoenix","AZ","85040",33.4052285,-111.9788482,2,35,1,1,FALSE,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Pizza Hut",TRUE
"2755","SsNwqMQl0tQrZ5MvBVnceA",0,0,0,0,0,"8115 N 19th Ave, Ste 101-A","Phoenix","AZ","85021",33.555296,-112.09925,3.5,11,0,1,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pho Loc",TRUE
"2756","SSOIXua3y15nIwB7EBnYUg",0,0,0,0,0,"1202 N 54th Ave, Ste 103","Phoenix","AZ","85043",33.4610263085,-112.17568666,4.5,13,1,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Generation Restaurant Supply",TRUE
"2757","st9MruZ-ETZyg9InSo5B2Q",0,0,0,0,0,"1420 E Chandler Blvd, Ste 301","Phoenix","AZ","85048",33.305751,-112.053131,3,5,0,1,TRUE,FALSE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Quiznos",FALSE
"2758","STmoasVuj_h-XYqqPEoxTg",0,0,0,0,0,"7606 W Indian School Rd","Phoenix","AZ","85033",33.4949799,-112.2234001,1.5,10,1,1,NA,FALSE,NA,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Domino's Pizza",NA
"2759","STtrEGylaYOXoXQFLP5OAQ",0,0,0,0,1,"108 E Pierce St","Phoenix","AZ","85004",33.4557075,-112.0720114,3.5,518,1,2,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Breadfruit & Rum Bar",TRUE
"2760","sU1sSEOHvd4ex72miOKMEQ",0,0,0,0,0,"2303 N 44th St, Ste 16","Phoenix","AZ","85008",33.4738083448,-111.986775927,3.5,24,1,1,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Blimpie",TRUE
"2761","suNSq8Bs2vsN1nHlOULNog",0,0,1,0,0,"5219 S 7th St","Phoenix","AZ","85040",33.3988083,-112.0643361,4,8,0,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Wongs To Go",NA
"2762","suph2M7xJhr46DQKwVvn2A",0,0,0,0,0,"4220 W Summit Walk Ct, Ste 1202","Phoenix","AZ","85086",33.8701661,-112.1512485,3,24,0,1,NA,TRUE,TRUE,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Cafe Aroma",TRUE
"2763","SuwhEmo9wE4Tis4i3Sg4Kw",0,0,0,0,0,"21001 N Tatum Blvd, Ste 36-1190","Phoenix","AZ","85050",33.676354,-111.9736513,3.5,3,1,1,NA,FALSE,TRUE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Starbucks",FALSE
"2764","sV0jRnJW3FiWIknm2QhXIw",0,0,0,0,0,"3308 N 27th Ave","Phoenix","AZ","85017",33.4862789292,-112.117439557,4,12,0,1,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taqueria Guadalajara",TRUE
"2765","Sv1XtPN-utoenqdIn9ZMyQ",0,0,0,0,0,"1017 N 7th St","Phoenix","AZ","85006",33.459347,-112.064755,4,108,1,1,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tacos De Juarez",TRUE
"2766","SvlTuwslYKdqvqWtDe2dgA",0,0,0,1,0,"10652 N 32nd St","Phoenix","AZ","85028",33.5839175,-112.0141794,4,112,1,2,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aioli Gourmet Burgers",TRUE
"2767","SVMR0kRmdd-bbSNTTECJBA",0,0,0,0,0,"1212 E Northern Ave","Phoenix","AZ","85020",33.5530686,-112.0560674,4,133,1,2,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Super Dragon",TRUE
"2768","SvoIBKec8s1kOARX_3EKXw",0,0,0,0,0,"3414 N 24th St","Phoenix","AZ","85016",33.488164,-112.030538,4,25,1,1,NA,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vaquero's Carne Asada",FALSE
"2769","sVv9E7PrAMPD9zjSHj21XA",0,0,0,0,0,"1830 W Glendale Ave","Phoenix","AZ","85021",33.5386379,-112.0985248,4,80,1,1,NA,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Restaurants Atoyac Estilo Oaxaca",TRUE
"2770","SWDxTrwU_qlEcJp36IYquw",0,0,0,0,0,"10649 N 43rd Ave","Phoenix","AZ","85029",33.5834916,-112.1508229,4.5,180,1,1,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Cuban Foods Bakery & Restaurant",TRUE
"2771","sWeVNiPulXsD8PWhEtn9Ew",0,0,0,0,0,"9641 N Metro Park W, Ste MM1","Phoenix","AZ","85051",33.5737522,-112.124477,4.5,22,1,1,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jade The Taste of China",FALSE
"2772","swi7mi1ixWpu5-tZO2mtsg",0,0,0,0,0,"214 E Camelback Rd","Phoenix","AZ","85012",33.5095307,-112.0701139,3,98,1,2,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Streets of New York",TRUE
"2773","SWS5gooAPjG3BITQyNj_Qg",0,0,0,0,0,"3110 N Central Ave Ste 107","Phoenix","AZ","85012",33.4841425,-112.0746935,2.5,11,0,1,TRUE,NA,TRUE,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Fusilli's",TRUE
"2774","sWtltZRuYgnINItStEesGg",0,0,0,0,0,"3922 E University Dr","Phoenix","AZ","85034",33.4224623,-111.9963825,3,16,1,1,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Luv A Sub",TRUE
"2775","Sx2pqHFFerBjzHQSLcxBAQ",0,0,0,0,0,"2302 W Deer Valley Rd","Phoenix","AZ","85027",33.684192,-112.109076,3,9,1,1,NA,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Subway",FALSE
"2776","sXb10GDdCLxS16iTrEzqOg",0,0,0,0,0,"6935 N 10th St","Phoenix","AZ","85014",33.537649,-112.060401,5,10,0,2,TRUE,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Jewel's Cupcakes",TRUE
"2777","SxelcKtJlN6X2Vlak0wXHw",0,0,0,0,0,"9620 N Metro Pkwy W","Phoenix","AZ","85051",33.5741241533,-112.125614583,4,140,1,2,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Mi Pueblo",TRUE
"2778","sXoIcZlAQdQS08IqRBL0dg",0,0,0,0,0,"4804 E Chandler Blvd","Phoenix","AZ","85048",33.3057767,-111.9798844,4,62,1,1,NA,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,"ZK Grill",FALSE
"2779","sYmGrCydqABvGmundtZ6gg",0,0,0,0,0,"2819 N Central Ave","Phoenix","AZ","85004",33.4794817,-112.0736806,2.5,31,1,1,TRUE,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Domino's Pizza",FALSE
"2780","sYx7UnIj_iP3QwqJoVq-Pg",0,0,0,0,0,"814 E Union Hills Rd","Phoenix","AZ","85024",33.655825,-112.062315,4,15,0,2,NA,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Euro Grill",FALSE
"2781","SyZrGn035h1QgA9CY0eq2Q",0,0,0,0,0,"20910 N Tatum Blvd","Phoenix","AZ","85050",33.6756727,-111.9791944,3.5,19,0,1,TRUE,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Brooklyns Best Bagel and Deli",TRUE
"2782","Szcr-yMxq76zRaSTUapAcw",0,0,0,0,0,"2750 East Thomas Rd","Phoenix","AZ","85016",33.4805568,-112.0217728,3.5,22,1,1,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Julioberto's",TRUE
"2783","szeG61Jn4dFrLqhZy0m_ug",0,0,0,0,0,"144 E Washington St","Phoenix","AZ","85004",33.448402,-112.0714244,3,30,1,2,NA,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Downtown Pizza Lounge",FALSE
"2784","szhJLmdLDVFTevm8fu0T4A",0,0,0,0,0,"3446 West Camelback Rd","Phoenix","AZ","85017",33.5109875515,-112.133277094,3.5,353,1,2,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Great Wall Cuisine",TRUE
"2785","SZOvVtg0mGOQcNzzcH6Qow",0,0,0,0,0,"2111 E Highland Ave, Ste 130","Phoenix","AZ","85016",33.5054338,-112.0369195,5,5,1,1,NA,TRUE,NA,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Lunch At the Park",NA
"2786","sZq-qUvoLgYxlDmIcxYWDg",0,0,0,0,0,"4401 E Mcdowell Rd","Phoenix","AZ","85008",33.4654851036,-111.986718187,3.5,170,1,2,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Burger Theory",TRUE
"2787","SZxNQQiFzvS9qgodVWNcog",0,0,0,0,0,"2815 W Peoria Ave, Space A-108","Phoenix","AZ","85029",33.5813089,-112.1231013,3,21,0,1,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fatburger",TRUE
"2788","T-KniGykrZ46ZC9plOTspw",0,0,0,0,0,"4140 N 7th Ave","Phoenix","AZ","85013",33.4963856007,-112.083983186,4.5,414,1,1,NA,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PHX Burrito House",TRUE
"2789","t_J_ykCkOkZPlmlJuDnkzg",0,0,0,1,1,"12235 N Cave Creek Rd","Phoenix","AZ","85022",33.5980736,-112.0370968,3.5,66,1,1,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"CC'S Mesquite Broiler",TRUE
"2790","T1-kPPbyO2kDiHVqgikCjQ",0,0,0,0,0,"7000 E. Mayo Blvd, Ste 190","Phoenix","AZ","85054",33.6556844,-111.9300279,4,5,0,2,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ippei",TRUE
"2791","T30RkAqYAtljfapSghHA1Q",0,0,0,0,0,"1825 W Buckeye Rd","Phoenix","AZ","85007",33.4363825,-112.0983414,4,4,1,1,NA,TRUE,NA,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Garden Express",FALSE
"2792","T45K4FeSLlOX_TjEvMImzg",0,0,0,0,0,"742 E Glendale Ave, Ste 142","Phoenix","AZ","85020",33.5389297,-112.0638277,4,40,1,2,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Scott's Generations Restaurant & Delicatessen",TRUE
"2793","T6ihfy4SYiF4PvuE6Y0VPA",0,0,0,0,0,"3200 E Sky Harbor Blvd","Phoenix","AZ","85034",33.4347977409,-112.013730988,2.5,42,1,1,NA,FALSE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wendy's",FALSE
"2794","t7qvPH0G30w6xX5Q4lf8Jw",0,0,0,0,0,"4747 E Elliot Rd","Phoenix","AZ","85044",33.3481601852,-111.982922622,3.5,85,0,1,NA,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Jimmy & Joe's Pizzeria",FALSE
"2795","T7YqBNASs4gNUsooLzzbuw",0,0,0,0,0,"2584 E Camelback Rd","Phoenix","AZ","85016",33.5096247,-112.0253774,3,10,0,3,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Christopher's Fermier Brasserie & Paola's Wine Bar",FALSE
"2796","T7Z309DN9kbkhFTCCXt1Ag",0,0,0,0,0,"12631 N Tatum Blvd","Phoenix","AZ","85032",33.600769,-111.978772,3,40,1,1,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Julio's Too",TRUE
"2797","T8hVrSofPfRL3ivEav1SuA",0,0,0,0,0,"5064 E McDowell Rd","Phoenix","AZ","85008",33.4656711,-111.9728446,4,7,0,1,TRUE,TRUE,FALSE,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tariq Restaurant",TRUE
"2798","Ta_K79yZ7_FLNG4F5Ul1-w",0,0,0,0,0,"83rd & Bell Ave","Phoenix","AZ","85308",33.6405825,-112.0015008,3,7,1,2,NA,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Famous Daves",FALSE
"2799","TAAhxi9Tml-8wHZWbZc2UA",0,0,0,0,0,"301 E Indian School Rd","Phoenix","AZ","85012",33.4945129,-112.0689256,1.5,31,1,1,NA,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wendy's",TRUE
"2800","TAFRSKLcv56376KyBXr2BA",0,0,0,0,0,"402 E Greenway Blvd","Phoenix","AZ","85073",33.637793,-112.068404,3,21,0,2,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Greek Patio",TRUE
"2801","TB7bScfRFBJehXSu_1MMSw",0,0,0,0,0,"4505 E Cactus Rd","Phoenix","AZ","85032",33.5993761,-111.9844128,2.5,32,1,1,NA,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"McDonald's",FALSE
"2802","TBai-x2Cl5ByfctML7q08g",0,0,0,0,0,"4801 East Washington","Phoenix","AZ","85034",33.446572,-111.977677,3.5,14,1,1,NA,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Samurai Sam's",FALSE
"2803","tBancCGeHZhalHhEWxJjOw",0,0,0,0,0,"5200 E Camelback Rd","Phoenix","AZ","85018",33.5044082,-111.9691642,3.5,3,0,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cervantes Bistro At Royal Palms Resort",NA
"2804","tbmYBmGY9C_-A52rXyHloQ",0,0,0,0,0,"4801 E Washington St","Phoenix","AZ","85034",33.446945762,-111.977989684,3.5,115,1,1,TRUE,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hap's Pit Barbecue",TRUE
"2805","TBnB4iIU0pVKkAzN4T8xNg",0,1,0,0,0,"2647 W Glendale Ave","Phoenix","AZ","85051",33.5381782,-112.1334426,4.5,25,1,1,TRUE,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"Neveria Chayos",FALSE
"2806","tbOHWHBfOls8rx1-5Q_CNw",0,0,0,0,0,"41135 N Daisy Mountain Dr","Phoenix","AZ","85086",33.8578568,-112.1131966,2.5,15,1,1,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sonic Drive-In",FALSE
"2807","tc0BL1PsdlIL-KHhfIqzbQ",0,0,0,0,0,"3210 W Bell Rd, Ste 100","Phoenix","AZ","85053",33.6401404,-112.1288005,3,11,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Subway",FALSE
"2808","Tc1ly-0VLk3AaoMb7CrlVA",0,0,0,0,0,"15 N 40th St","Phoenix","AZ","85008",33.4485221,-111.9953931,4,178,1,1,NA,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Speedy Street Tacos",TRUE
"2809","tcgmfbWugkHI3FRrjlH6lQ",0,0,0,0,0,"6314 N 12th St","Phoenix","AZ","85014",33.5300239,-112.0567106,4,255,1,2,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Feeney's Restaurant and Bar",TRUE
"2810","tCkd8eAx2mR0oioQcqkxPw",0,0,0,0,0,"5341 N 7th Ave","Phoenix","AZ","85013",33.5163421,-112.0822543,4,178,1,1,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mucho Macho Taco",TRUE
"2811","tcPVY5QCFL_roeouCY5SXQ",0,0,0,0,0,"626 W Union Hills Dr","Phoenix","AZ","85027",33.6550002,-112.0824801,2.5,19,1,1,NA,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"McDonald's",TRUE
"2812","tcT3oHh_dwi_FYhozw3Ibw",0,0,0,0,0,"8801 N Central Ave, Ste 104","Phoenix","AZ","85020",33.5650982,-112.0737503,4,134,0,2,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bomberos Cafe & Wine Bar",TRUE
"2813","Td-BWJz63qIsyxWO97Kwug",0,0,0,0,0,"5250 W Indian School Rd","Phoenix","AZ","85031",33.4967928,-112.1727858,4.5,4,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Subway",NA
"2814","TdjydrOFUSMUsTKdlXW6aQ",0,0,0,0,0,"823 S Central Ave","Phoenix","AZ","85004",33.4392672,-112.0735434,4,37,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Garden Restaurant",FALSE
"2815","TDtrXAMabVffH1Yf-RLpnQ",0,0,0,1,0,"15840 North 32nd St, Ste 5","Phoenix","AZ","85032",33.6315498373,-112.013841569,4.5,6,1,1,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Jimmy V's Subs and wings",NA
"2816","tDYcVluqZwieulc1iqxGXg",0,0,0,0,0,"3752 E Indian School Rd","Phoenix","AZ","85018",33.4953847089,-112.000070154,3,182,1,2,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Autumn Court",TRUE
"2817","TEaBolNAkOdRm2gvIYz4OQ",0,0,0,0,0,"7202 S Central Ave","Phoenix","AZ","85042",33.3811211,-112.0736457,3.5,229,1,2,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poncho's",TRUE
"2818","teo01Ceud4v4BcaJcJ_67A",0,0,0,0,0,"4570 E Cactus Rd","Phoenix","AZ","85032",33.6037414512,-111.986299515,4,71,1,2,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Costco",TRUE
"2819","TEqsEqIRFSQdDm8jwPHdkw",0,0,0,0,0,"228 S 24th St","Phoenix","AZ","85034",33.445002,-112.030738,3.5,3,0,1,TRUE,TRUE,FALSE,TRUE,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Waffle House",FALSE
"2820","tFcmrGLZNEymSnijoTPmqw",0,0,0,0,0,"3215 E Indian School Rd","Phoenix","AZ","85018",33.494918,-112.012263,4,192,1,2,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Desert Jade",TRUE
"2821","tfERf8uk_WKIyY3Us1BThA",0,0,0,0,0,"7430 W Van Buren","Phoenix","AZ","85043",33.4520189829,-112.220578194,4,22,1,1,NA,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tacos La Lomita",FALSE
"2822","TffDDLGfej2dqD9LPEuArQ",0,0,0,0,0,"7000 E Mayo Blvd","Phoenix","AZ","85054",33.6586636,-111.9326014,3,46,0,2,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Buffalo Wild Wings",TRUE
"2823","tfrO7U7RtBPBISfuKYeOUg",0,0,0,0,0,"21001 N Tatum Blvd","Phoenix","AZ","85050",33.6786155701,-111.974609375,4.5,4,0,1,NA,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Waffle Dawg",FALSE
"2824","TfS_zwQtyjiQU-psh2dISg",0,0,0,0,0,"52 E Camelback Rd","Phoenix","AZ","85012",33.5095029,-112.0727393,4.5,16,1,1,NA,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chipotle Mexican Grill",NA
"2825","TgjB-wlAVzol6HoDpE8KYg",0,0,0,0,0,"2243 N 12th St","Phoenix","AZ","85006",33.4727683736,-112.056269848,4.5,293,1,2,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Duza's Kitchen",TRUE
"2826","tGLz8WfLwSi221wgNh-0qw",0,0,0,0,0,"4769 N 20th St","Phoenix","AZ","85016",33.5065137,-112.0388443,4,162,0,2,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Sage Kitchen",TRUE
"2827","TH_Vr8_LCnAXFDUqSkF-HA",0,0,0,0,0,"6542 W Indian School Rd","Phoenix","AZ","85033",33.4952901,-112.202146,4,241,1,2,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Popo's Mexican Food",TRUE
"2828","tHaySMUc5u2a_71vfZG-0A",0,0,0,0,0,"3800 E Sky Harbor Blvd, Ste 4340","Phoenix","AZ","85034",33.4352284,-111.9978273,2,13,1,2,NA,TRUE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Burger King",FALSE
"2829","THcAGc-Fb8gqmA1V-KvFkw",0,0,0,0,0,"3024 W Van Buren St, Ste 146","Phoenix","AZ","85009",33.4518021,-112.1248024,4.5,34,1,1,NA,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tortas Paquime",TRUE
"2830","tI7dXg2UboJozj28v7sjLw",0,0,0,0,0,"20835 N Cave Creek Rd","Phoenix","AZ","85050",33.6764297,-112.030424,3,64,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Culvers",TRUE
"2831","tIOjJWfu4Dqz-FIzXHRvCg",0,0,0,1,0,"719 E Bethany Home Rd","Phoenix","AZ","85014",33.5236942821,-112.064375058,4.5,19,1,1,NA,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Salad and Go",FALSE
"2832","TK4nUh28mp1rJAgA3hQCUQ",0,0,0,0,0,"5310 E High St, Bldg A3","Phoenix","AZ","85054",33.6765859,-111.9663674,3,72,0,2,NA,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cowboys Saloon",FALSE
